       x               Bx            y              By             z           Bz       gamma          ID
 -1.14418415E-02  7.42345045E-03 -1.05628711E-04 -5.54531115E-03  0.00000000E+00  5.31942814E-01  1.18101460E+00  1.17900000E+03
 -5.01403970E-04  3.68283290E-03  9.34067115E-04  4.46901782E-03  0.00000000E+00  5.33282958E-01  1.18214893E+00  1.18000000E+03
 -1.91187649E-02 -8.10457870E-03 -3.56864998E-03 -1.00321887E-02  0.00000000E+00  5.67974015E-01  1.21514739E+00  1.18100000E+03
 -1.64060798E-02  4.04637229E-04  2.43178669E-03 -5.85748363E-03  0.00000000E+00  5.51319788E-01  1.19864791E+00  1.18200000E+03
 -1.76836438E-03 -2.06489453E-03  1.60128380E-02 -3.00842172E-03  0.00000000E+00  5.30028737E-01  1.17928446E+00  1.18300000E+03
  1.96525054E-02 -8.14296343E-03 -3.57576719E-03  6.76470280E-03  0.00000000E+00  5.61118749E-01  1.20821448E+00  1.18400000E+03
  6.78527677E-03  6.21349223E-03 -1.28696009E-02 -2.00946646E-03  0.00000000E+00  5.57725524E-01  1.20481963E+00  1.18500000E+03
 -1.33437628E-02 -9.81174284E-04 -4.43500930E-03  9.85060294E-03  0.00000000E+00  5.62562272E-01  1.20963501E+00  1.18600000E+03
 -3.00269791E-03  2.48165876E-03 -5.55916498E-04  1.49323667E-03  0.00000000E+00  5.54240204E-01  1.20141517E+00  1.18700000E+03
 -1.19496480E-02  5.43129528E-04 -1.72375299E-02 -8.63528023E-03  0.00000000E+00  5.64303384E-01  1.21135453E+00  1.18800000E+03
 -8.45748910E-03 -4.49895320E-03  1.22005115E-02 -9.14832387E-03  0.00000000E+00  5.56598929E-01  1.20377680E+00  1.18900000E+03
  1.25743781E-02  1.33226295E-03 -3.81678044E-03 -2.75877161E-03  0.00000000E+00  5.48790195E-01  1.19623735E+00  1.19000000E+03
  1.83453975E-03  1.03747787E-02 -1.49019917E-02 -8.16005590E-03  0.00000000E+00  5.32754161E-01  1.18179965E+00  1.19100000E+03
  1.11210644E-02 -1.24537853E-04 -7.88174900E-03 -2.17990267E-03  0.00000000E+00  5.49476622E-01  1.19687915E+00  1.19200000E+03
  7.91768895E-03 -4.03600975E-03  7.04930194E-03  8.65116826E-03  0.00000000E+00  5.56521415E-01  1.20369039E+00  1.19300000E+03
  1.38627771E-02  6.45226571E-03  8.23161601E-03  1.59382696E-03  0.00000000E+00  5.40374972E-01  1.18849809E+00  1.19400000E+03
  1.05881184E-02  7.66362467E-03 -2.07795997E-03  7.10439182E-03  0.00000000E+00  5.60785240E-01  1.20788213E+00  1.19500000E+03
  5.92833577E-03  9.30083792E-03 -4.65952918E-03 -6.43439571E-03  0.00000000E+00  5.51985670E-01  1.19936161E+00  1.19600000E+03
  1.10359978E-02 -2.52679080E-03 -2.86244595E-03 -1.16056860E-04  0.00000000E+00  5.61291746E-01  1.20829254E+00  1.19700000E+03
 -2.09559097E-03 -8.50379722E-03 -2.26232054E-03  8.90760704E-04  0.00000000E+00  5.63679726E-01  1.21072823E+00  1.19800000E+03
 -7.74735014E-03  7.54802987E-03  5.18427773E-03  1.00688440E-02  0.00000000E+00  5.60928135E-01  1.20806672E+00  1.19900000E+03
 -2.92636089E-03 -1.85003254E-03  8.09630787E-03  9.30551395E-03  0.00000000E+00  5.29738594E-01  1.17909526E+00  1.20000000E+03
 -3.28361720E-04  7.45576147E-03 -1.43409618E-03  6.25426190E-05  0.00000000E+00  5.43068500E-01  1.19096492E+00  1.20100000E+03
  4.48002373E-03 -5.84490011E-03 -8.07471194E-03 -2.20272341E-03  0.00000000E+00  5.41054984E-01  1.18911151E+00  1.20200000E+03
  1.32967881E-02 -5.82695595E-03 -2.46456401E-03 -9.99218598E-04  0.00000000E+00  5.39131281E-01  1.18736502E+00  1.20300000E+03
 -1.36564607E-02  2.60251259E-03  1.53746102E-02  2.62436771E-03  0.00000000E+00  5.33636018E-01  1.18244377E+00  1.20400000E+03
 -4.66804122E-03 -2.47751645E-03  1.67766912E-02 -1.08648618E-02  0.00000000E+00  5.46515189E-01  1.19420803E+00  1.20500000E+03
 -1.42334027E-02 -5.38775223E-03 -5.01561995E-03 -8.72049654E-03  0.00000000E+00  5.54051000E-01  1.20131720E+00  1.20600000E+03
  1.48220071E-03 -8.64051272E-03  1.38369979E-03  7.03993787E-03  0.00000000E+00  5.29096219E-01  1.17856616E+00  1.20700000E+03
  1.40415084E-03  8.17021042E-03 -2.42696436E-03 -1.43141765E-03  0.00000000E+00  5.35573382E-01  1.18420560E+00  1.20800000E+03
 -3.44517978E-03  9.29873394E-03  2.60199864E-03  8.93105051E-03  0.00000000E+00  5.27755044E-01  1.17744196E+00  1.20900000E+03
 -1.02212349E-02  9.25977428E-03 -1.32840413E-02 -3.34879550E-03  0.00000000E+00  5.37130254E-01  1.18561821E+00  1.21000000E+03
  1.76773485E-02  9.35752359E-03 -8.91814256E-04 -7.49148836E-04  0.00000000E+00  5.33550167E-01  1.18242959E+00  1.21100000E+03
 -1.37464866E-02  7.45565388E-03 -1.65338824E-02 -1.00146426E-02  0.00000000E+00  5.28393643E-01  1.17798437E+00  1.21200000E+03
 -1.45563427E-02  4.95623601E-03 -7.97654900E-03  8.22126446E-03  0.00000000E+00  5.52264728E-01  1.19959665E+00  1.21300000E+03
  1.61074123E-02 -1.80122588E-03  9.90092875E-03  9.21425478E-04  0.00000000E+00  5.60675353E-01  1.20768098E+00  1.21400000E+03
  7.28379689E-03 -4.17455886E-03  1.18360192E-02 -6.02089175E-03  0.00000000E+00  5.57556093E-01  1.20466407E+00  1.21500000E+03
  8.04551127E-03 -4.83183449E-03 -5.91740805E-03  3.45300952E-04  0.00000000E+00  5.53113013E-01  1.20034741E+00  1.21600000E+03
 -2.85699409E-03 -4.70762559E-03  1.07785541E-02  8.81671747E-03  0.00000000E+00  5.29169850E-01  1.17861004E+00  1.21700000E+03
  1.16884813E-02  2.97117708E-03 -1.70148811E-02 -1.76989338E-03  0.00000000E+00  5.29735329E-01  1.17902845E+00  1.21800000E+03
  3.14079486E-03  8.61471572E-03 -1.27438317E-02  4.39564786E-03  0.00000000E+00  5.51179893E-01  1.19856596E+00  1.21900000E+03
 -1.63304867E-02 -3.93523193E-03 -9.07463378E-03 -2.38278412E-03  0.00000000E+00  5.35028801E-01  1.18368229E+00  1.22000000E+03
 -8.43987091E-03 -3.43359688E-03 -5.97059673E-03  9.77046940E-03  0.00000000E+00  5.38616316E-01  1.18696121E+00  1.22100000E+03
  1.60521025E-02 -5.83710917E-03 -1.77002987E-03 -2.61336819E-03  0.00000000E+00  5.47914580E-01  1.19544320E+00  1.22200000E+03
 -1.97237122E-02  5.13780953E-03 -1.66534724E-02 -1.06177042E-02  0.00000000E+00  5.64906622E-01  1.21201760E+00  1.22300000E+03
  1.74051403E-02  1.07036753E-02 -4.10473224E-04 -3.35368808E-03  0.00000000E+00  5.48605009E-01  1.19616307E+00  1.22400000E+03
 -1.58959894E-02 -1.43945420E-03 -8.77366834E-03 -9.70068678E-03  0.00000000E+00  5.56885728E-01  1.20404865E+00  1.22500000E+03
 -4.58814839E-03 -6.84534264E-03 -1.62349599E-03 -8.19000849E-03  0.00000000E+00  5.41983800E-01  1.19002123E+00  1.22600000E+03
 -8.60173358E-03 -5.00493866E-03  1.24086612E-03 -9.92343778E-03  0.00000000E+00  5.62216115E-01  1.20931317E+00  1.22700000E+03
  8.60926418E-03 -4.88769703E-03  9.15104720E-03  8.50216258E-03  0.00000000E+00  5.28530647E-01  1.17805393E+00  1.22800000E+03
 -6.88463854E-03 -3.92958200E-03 -4.03586191E-03 -5.66636871E-03  0.00000000E+00  5.27175490E-01  1.17684654E+00  1.22900000E+03
  3.63276253E-03 -1.08202565E-02  1.87254795E-02 -1.66108051E-03  0.00000000E+00  5.55413969E-01  1.20264301E+00  1.23000000E+03
  2.51507264E-03 -5.89440651E-04  5.28774042E-03 -8.91047413E-03  0.00000000E+00  5.62528771E-01  1.20958551E+00  1.23100000E+03
  1.47598871E-02 -9.47170040E-03  1.37091641E-02 -9.76550326E-03  0.00000000E+00  5.55965961E-01  1.20323373E+00  1.23200000E+03
 -2.63127673E-03 -6.50429186E-03  1.18756936E-02  2.06963994E-03  0.00000000E+00  5.42778192E-01  1.19069116E+00  1.23300000E+03
  1.80764294E-02 -9.28771682E-03  1.76618445E-02  8.54251602E-03  0.00000000E+00  5.56353192E-01  1.20358654E+00  1.23400000E+03
  1.43198078E-04  7.92414953E-03  1.93928042E-02 -4.96580557E-03  0.00000000E+00  5.47359673E-01  1.19496409E+00  1.23500000E+03
  8.62855926E-03 -9.80623507E-03 -1.23351999E-02 -4.08474373E-03  0.00000000E+00  5.66302233E-01  1.21340198E+00  1.23600000E+03
  4.68017019E-03  1.01185571E-02  1.23205944E-02  9.39878625E-03  0.00000000E+00  5.42374029E-01  1.19044271E+00  1.23700000E+03
  1.86796745E-02 -3.39994036E-03  8.70762260E-03 -3.37786416E-03  0.00000000E+00  5.31921997E-01  1.18094457E+00  1.23800000E+03
 -4.06356654E-03 -7.92671288E-03  7.31191699E-03  4.79627611E-03  0.00000000E+00  5.31144359E-01  1.18031608E+00  1.23900000E+03
  7.66177751E-03  8.27603020E-03 -1.83745829E-02 -5.33272903E-03  0.00000000E+00  5.44768046E-01  1.19256463E+00  1.24000000E+03
  1.75119986E-02  5.47420710E-04 -1.41901083E-02  5.37540779E-04  0.00000000E+00  5.45292355E-01  1.19296781E+00  1.24100000E+03
  1.21067875E-02 -2.45081339E-03 -3.27139518E-03  2.25543722E-03  0.00000000E+00  5.45141096E-01  1.19283674E+00  1.24200000E+03
  1.91363477E-02 -4.59191222E-04 -5.09393976E-03  8.15565782E-03  0.00000000E+00  5.32033823E-01  1.18107860E+00  1.24300000E+03
  1.94518306E-02  3.62854215E-03 -9.80258435E-03  1.31351005E-03  0.00000000E+00  5.52870379E-01  1.20010801E+00  1.24400000E+03
 -1.57004150E-02  8.80405290E-03 -1.38357758E-02 -1.03638201E-02  0.00000000E+00  5.28795763E-01  1.17835574E+00  1.24500000E+03
  1.19275905E-02  7.26654917E-03 -1.19997782E-02  8.36155045E-03  0.00000000E+00  5.41644652E-01  1.18971907E+00  1.24600000E+03
  3.84103193E-03  3.91014972E-03  1.57185718E-02  8.61706215E-03  0.00000000E+00  5.35633208E-01  1.18427604E+00  1.24700000E+03
  1.33212623E-02 -1.09064785E-03 -1.32441659E-02  3.27958276E-03  0.00000000E+00  5.64078310E-01  1.21107299E+00  1.24800000E+03
 -5.87028738E-03 -1.09489146E-02  3.41271203E-03 -3.46412544E-03  0.00000000E+00  5.59102675E-01  1.20624513E+00  1.24900000E+03
  1.35914985E-02  8.87872160E-03  1.94033003E-02  6.80763066E-03  0.00000000E+00  5.63582563E-01  1.21067725E+00  1.25000000E+03
  1.76869972E-02  2.98269501E-03  1.67837546E-02  9.44554337E-03  0.00000000E+00  5.63487235E-01  1.21055793E+00  1.25100000E+03
  4.29644867E-03  5.96036306E-03  8.66790423E-03  4.57215255E-03  0.00000000E+00  5.44772433E-01  1.19253434E+00  1.25200000E+03
  1.46427962E-02  7.07161296E-03 -7.96695664E-03  1.03710921E-02  0.00000000E+00  5.40652421E-01  1.18884518E+00  1.25300000E+03
  1.92530540E-02 -9.94485972E-03  1.69949969E-02  8.63848817E-03  0.00000000E+00  5.63833583E-01  1.21097135E+00  1.25400000E+03
  1.10469587E-02  1.01028668E-02 -6.45879558E-03  1.07003912E-02  0.00000000E+00  5.49112402E-01  1.19671774E+00  1.25500000E+03
 -1.65029644E-02  2.64710475E-03  3.84963019E-03 -8.24866813E-03  0.00000000E+00  5.63533639E-01  1.21058386E+00  1.25600000E+03
  1.15430490E-02  1.01099194E-02 -1.63531939E-02 -3.28709846E-03  0.00000000E+00  5.27602944E-01  1.17726756E+00  1.25700000E+03
 -6.73910956E-03 -5.91396660E-03 -1.99572393E-02 -8.04380796E-03  0.00000000E+00  5.36712615E-01  1.18524693E+00  1.25800000E+03
  2.15408995E-03  4.44479412E-03 -1.12201120E-02 -7.01804679E-04  0.00000000E+00  5.60140585E-01  1.20716767E+00  1.25900000E+03
 -1.22839860E-02  4.49054452E-03 -6.72975448E-03  1.27135329E-03  0.00000000E+00  5.67992156E-01  1.21503622E+00  1.26000000E+03
 -1.32829824E-02  6.58277594E-03 -3.71964839E-03  4.97103069E-03  0.00000000E+00  5.42608754E-01  1.19055406E+00  1.26100000E+03
  5.38515039E-04  7.85768829E-03 -5.67983014E-03  2.49825727E-03  0.00000000E+00  5.60237734E-01  1.20730541E+00  1.26200000E+03
  1.21947268E-02  5.82434746E-03  8.29371560E-03  1.81317322E-03  0.00000000E+00  5.45299486E-01  1.19300550E+00  1.26300000E+03
 -1.62040802E-02 -7.26911883E-03  1.68546397E-02 -9.51798658E-04  0.00000000E+00  5.48874838E-01  1.19635485E+00  1.26400000E+03
 -9.49478554E-03 -4.23005599E-04  1.53727635E-02 -6.45337766E-03  0.00000000E+00  5.31937516E-01  1.18097369E+00  1.26500000E+03
  1.09358934E-02 -3.35712241E-03  8.83498169E-03  8.84241175E-03  0.00000000E+00  5.39192833E-01  1.18746621E+00  1.26600000E+03
 -4.93604476E-04 -1.44406387E-03 -7.24571024E-03 -5.30516429E-03  0.00000000E+00  5.49133982E-01  1.19657839E+00  1.26700000E+03
  5.20009741E-03 -5.08505058E-03  6.89719780E-03 -9.02138466E-03  0.00000000E+00  5.42152532E-01  1.19016976E+00  1.26800000E+03
 -5.69414485E-03  2.38414373E-03 -1.93357050E-03 -4.67154725E-03  0.00000000E+00  5.50574384E-01  1.19793529E+00  1.26900000E+03
  7.31889762E-03 -9.53312885E-03  1.56500817E-02  8.09505783E-03  0.00000000E+00  5.56492323E-01  1.20371908E+00  1.27000000E+03
  2.15202459E-03  1.01189424E-02  7.16310621E-03 -5.30463613E-03  0.00000000E+00  5.60745819E-01  1.20786197E+00  1.27100000E+03
 -9.86174010E-03 -1.04064372E-03  1.28440677E-02  8.70331680E-03  0.00000000E+00  5.46846223E-01  1.19447600E+00  1.27200000E+03
 -1.22418945E-02  5.82647422E-03 -9.03774192E-03  3.65286264E-03  0.00000000E+00  5.54259114E-01  1.20146708E+00  1.27300000E+03
 -1.45563231E-02 -8.30068683E-04  1.20644466E-02  2.75336442E-04  0.00000000E+00  5.37305680E-01  1.18569512E+00  1.27400000E+03
 -1.91240280E-02  8.39622665E-03 -7.01420155E-03  9.88363992E-03  0.00000000E+00  5.40832500E-01  1.18901775E+00  1.27500000E+03
  1.23926774E-02 -4.26711319E-03  7.52250461E-03 -6.68622892E-03  0.00000000E+00  5.61927726E-01  1.20897304E+00  1.27600000E+03
  8.14097671E-03 -6.56358687E-03 -5.89625703E-03  7.00967411E-03  0.00000000E+00  5.32607841E-01  1.18160338E+00  1.27700000E+03
 -1.97804663E-02 -2.65025987E-03  8.59001943E-03 -2.11420278E-03  0.00000000E+00  5.43362102E-01  1.19119716E+00  1.27800000E+03
 -7.24587784E-03 -9.04610468E-03 -8.02178777E-03  7.09103853E-03  0.00000000E+00  5.31314967E-01  1.18050320E+00  1.27900000E+03
  1.36755924E-02 -1.66205893E-03 -9.91680130E-03 -5.47794959E-03  0.00000000E+00  5.67638985E-01  1.21468651E+00  1.28000000E+03
  7.12376730E-03 -5.67180199E-04 -3.32899326E-03 -8.35970994E-03  0.00000000E+00  5.65588492E-01  1.21264295E+00  1.28100000E+03
  1.06769988E-02 -3.94984926E-04 -1.44204753E-02 -7.07941970E-03  0.00000000E+00  5.26998589E-01  1.17669682E+00  1.28200000E+03
  1.81987504E-02  2.57455600E-03  7.92683228E-04  5.13507630E-03  0.00000000E+00  5.58981082E-01  1.20603910E+00  1.28300000E+03
  1.29620516E-02 -1.00427033E-02  1.71699613E-02  8.61110884E-04  0.00000000E+00  5.62753837E-01  1.20982902E+00  1.28400000E+03
  1.30389425E-02 -9.67351593E-03 -8.62951090E-03  3.74282103E-03  0.00000000E+00  5.32394395E-01  1.18142858E+00  1.28500000E+03
 -1.95091706E-02 -4.24986031E-03  1.91943511E-02 -6.31118650E-03  0.00000000E+00  5.33978802E-01  1.18278299E+00  1.28600000E+03
 -1.23685217E-02 -6.32374879E-03 -1.03292999E-02 -6.06628322E-04  0.00000000E+00  5.43800858E-01  1.19162491E+00  1.28700000E+03
  4.44312823E-03  2.41414337E-03 -1.17287011E-02 -3.00583035E-03  0.00000000E+00  5.57105706E-01  1.20419159E+00  1.28800000E+03
 -6.36939566E-03  9.96679544E-03 -1.64905435E-02  7.38860152E-03  0.00000000E+00  5.38830008E-01  1.18719282E+00  1.28900000E+03
 -8.19828706E-03  4.57215421E-03 -1.55009384E-02 -4.48489264E-03  0.00000000E+00  5.62485481E-01  1.20950815E+00  1.29000000E+03
 -1.87800987E-02  4.30176624E-03 -8.72163308E-03 -1.94495140E-03  0.00000000E+00  5.50954582E-01  1.19829094E+00  1.29100000E+03
  1.20039691E-02 -5.03037217E-03  8.31384963E-03 -4.22993277E-03  0.00000000E+00  5.56624230E-01  1.20374839E+00  1.29200000E+03
 -1.06262702E-02  4.22872780E-03 -1.99526222E-02  7.47453086E-03  0.00000000E+00  5.56805320E-01  1.20395094E+00  1.29300000E+03
  3.72248690E-03 -8.86621067E-03 -3.22450507E-03  7.05877829E-03  0.00000000E+00  5.30608999E-01  1.17988400E+00  1.29400000E+03
  1.10133962E-02  4.26473500E-03 -4.49880779E-04 -4.91099483E-03  0.00000000E+00  5.66800267E-01  1.21384330E+00  1.29500000E+03
 -1.28489697E-02 -7.03224984E-03  6.20645390E-03  2.75418362E-03  0.00000000E+00  5.66841437E-01  1.21389822E+00  1.29600000E+03
  6.21313191E-03 -7.37472913E-03  1.30968985E-02 -5.30201296E-03  0.00000000E+00  5.38241071E-01  1.18660280E+00  1.29700000E+03
  2.39442373E-04 -1.87887839E-03 -9.86622849E-03  4.35232656E-03  0.00000000E+00  5.29848676E-01  1.17913550E+00  1.29800000E+03
  1.33185308E-02 -8.15668744E-03  1.79231117E-02 -1.00039471E-02  0.00000000E+00  5.36266409E-01  1.18490421E+00  1.29900000E+03
 -1.25828867E-02 -3.79314848E-03 -7.26302099E-03  9.10313633E-04  0.00000000E+00  5.50497705E-01  1.19785216E+00  1.30000000E+03
 -2.11513012E-03 -6.41378729E-03 -4.49702578E-04  7.84248965E-03  0.00000000E+00  5.39127763E-01  1.18741851E+00  1.30100000E+03
 -3.87806686E-03  1.03633778E-02  7.39206821E-03 -7.26460892E-03  0.00000000E+00  5.67004729E-01  1.21415613E+00  1.30200000E+03
 -1.19451496E-02  9.86345328E-03 -7.45046100E-03 -7.79809324E-03  0.00000000E+00  5.63354011E-01  1.21047798E+00  1.30300000E+03
  1.51931210E-02  7.78220461E-03 -1.80846179E-02  7.02512396E-03  0.00000000E+00  5.66805935E-01  1.21390951E+00  1.30400000E+03
  1.94890346E-02  3.83959717E-03 -1.29259432E-02 -2.79772655E-03  0.00000000E+00  5.38669855E-01  1.18693863E+00  1.30500000E+03
  1.30593555E-02  1.04266530E-02  2.77729114E-03 -3.32130995E-03  0.00000000E+00  5.34489275E-01  1.18328574E+00  1.30600000E+03
 -8.44541403E-03  7.13084344E-03  3.76253936E-03  6.26945189E-03  0.00000000E+00  5.30921993E-01  1.18012550E+00  1.30700000E+03
  1.02676222E-02 -1.29104866E-03  1.31869029E-02  6.01725987E-04  0.00000000E+00  5.32494814E-01  1.18142972E+00  1.30800000E+03
  1.57043463E-02 -8.22123947E-03  6.29688261E-03  4.42218992E-03  0.00000000E+00  5.61835263E-01  1.20890265E+00  1.30900000E+03
 -1.89177075E-02  1.03835415E-02 -1.71490079E-02 -2.50011848E-03  0.00000000E+00  5.51397255E-01  1.19879003E+00  1.31000000E+03
  3.24628683E-03  6.92424083E-03  1.69435775E-02  7.80385882E-03  0.00000000E+00  5.48168298E-01  1.19573890E+00  1.31100000E+03
  5.07850729E-03  8.39922581E-04  1.17727025E-02 -5.26016017E-03  0.00000000E+00  5.51353170E-01  1.19867435E+00  1.31200000E+03
 -2.26973698E-03 -8.02120917E-03 -9.32026778E-03  4.21628750E-03  0.00000000E+00  5.62491667E-01  1.20955067E+00  1.31300000E+03
  9.95019998E-04 -8.07863590E-03  1.52487743E-03  7.04966221E-03  0.00000000E+00  5.57250076E-01  1.20441951E+00  1.31400000E+03
  9.18291954E-04 -7.35171017E-03 -2.83602314E-03  1.42373771E-03  0.00000000E+00  5.52535811E-01  1.19982408E+00  1.31500000E+03
 -1.15379225E-02  1.04749140E-02 -7.84542785E-03  5.79614548E-03  0.00000000E+00  5.32448686E-01  1.18150572E+00  1.31600000E+03
 -1.77044925E-02 -3.24113947E-03  6.34547455E-03  3.66558379E-03  0.00000000E+00  5.63866209E-01  1.21087122E+00  1.31700000E+03
 -5.34052999E-03 -4.52422559E-03 -1.70324385E-03 -6.02704628E-03  0.00000000E+00  5.44176702E-01  1.19198493E+00  1.31800000E+03
 -1.28879098E-02 -6.36211839E-03  2.27994093E-03 -5.07016623E-03  0.00000000E+00  5.64921392E-01  1.21196752E+00  1.31900000E+03
  1.79294536E-02 -2.31742189E-03 -1.29437755E-02  4.73358279E-03  0.00000000E+00  5.47861295E-01  1.19538212E+00  1.32000000E+03
 -1.71121431E-02  5.52232396E-03 -1.52291435E-02  5.84118540E-03  0.00000000E+00  5.51331872E-01  1.19868534E+00  1.32100000E+03
 -8.14630848E-03  9.43986127E-03 -1.09651873E-02  5.69048859E-03  0.00000000E+00  5.46379543E-01  1.19407952E+00  1.32200000E+03
  4.02576963E-03 -8.12449153E-03 -1.54702214E-03 -1.08438781E-02  0.00000000E+00  5.49599655E-01  1.19714848E+00  1.32300000E+03
  7.82616861E-03 -6.87495387E-03 -3.63683366E-03  6.80557078E-03  0.00000000E+00  5.44811495E-01  1.19260194E+00  1.32400000E+03
  1.14887555E-02 -7.57905667E-03  8.46459605E-03 -9.03819562E-04  0.00000000E+00  5.33592168E-01  1.18244195E+00  1.32500000E+03
 -6.10653515E-03 -1.68954636E-04  1.27616615E-02 -5.51162899E-03  0.00000000E+00  5.35693711E-01  1.18428076E+00  1.32600000E+03
 -1.39072555E-02  1.05787938E-02  1.07386044E-02  9.02677386E-03  0.00000000E+00  5.60332779E-01  1.20750952E+00  1.32700000E+03
 -8.31892493E-03  8.53512687E-03  1.19866489E-02  5.09525315E-03  0.00000000E+00  5.48862408E-01  1.19638175E+00  1.32800000E+03
 -4.01247774E-03 -3.85106568E-03 -1.19167647E-02  1.01443413E-02  0.00000000E+00  5.41231960E-01  1.18933878E+00  1.32900000E+03
  1.31902809E-02 -4.37906374E-03 -1.68322888E-02  8.80682540E-03  0.00000000E+00  5.36412726E-01  1.18497665E+00  1.33000000E+03
  7.89620882E-03 -6.82382739E-03  1.31034565E-02 -7.61396128E-03  0.00000000E+00  5.63847665E-01  1.21092420E+00  1.33100000E+03
 -5.42311993E-03  9.98745310E-03  6.69285289E-04 -7.24722318E-03  0.00000000E+00  5.65401698E-01  1.21252777E+00  1.33200000E+03
  3.33403596E-03  5.49964822E-03 -1.46210946E-02  5.75478784E-04  0.00000000E+00  5.46609072E-01  1.19421571E+00  1.33300000E+03
  6.79058283E-03  7.87372034E-03  1.87524989E-02  3.82808226E-03  0.00000000E+00  5.53560128E-01  1.20082156E+00  1.33400000E+03
 -1.77260907E-02  6.63822736E-03 -1.00763792E-02 -1.54072377E-03  0.00000000E+00  5.28127069E-01  1.17766487E+00  1.33500000E+03
 -1.64910956E-02 -1.06198035E-02 -1.59107833E-02 -8.48459248E-04  0.00000000E+00  5.35285537E-01  1.18398683E+00  1.33600000E+03
 -1.51466780E-02  9.12006832E-03 -1.22004596E-02  8.52260403E-03  0.00000000E+00  5.65504677E-01  1.21263475E+00  1.33700000E+03
  1.57726601E-02 -9.04904849E-03  1.47809835E-02  4.39838882E-03  0.00000000E+00  5.65531892E-01  1.21261353E+00  1.33800000E+03
 -5.48806882E-04 -9.47187616E-03  1.03592089E-02 -7.01249241E-03  0.00000000E+00  5.49396631E-01  1.19691878E+00  1.33900000E+03
